date,open,high,low,close,volume
2025-01-02,22.6200000000,22.8600000000,21.6800000000,21.8200000000,1064915
2025-01-03,21.9600000000,21.9900000000,21.1300000000,21.1700000000,1232143
2025-01-06,21.1400000000,21.2400000000,20.4900000000,20.7000000000,1188637
2025-01-07,20.8100000000,21.2800000000,20.4100000000,21.1400000000,950650
2025-01-08,21.0900000000,21.1900000000,20.3300000000,20.7600000000,961023
2025-01-09,20.6700000000,21.2900000000,20.6000000000,21.0000000000,790022
2025-01-10,21.0000000000,21.2400000000,20.2500000000,20.2500000000,864846
2025-01-13,20.0400000000,20.6300000000,19.7600000000,20.4700000000,896251
2025-01-14,20.6100000000,21.4800000000,20.5900000000,21.4700000000,1114941
2025-01-15,21.6800000000,21.6800000000,21.1800000000,21.3800000000,739010
2025-01-16,21.3800000000,21.8600000000,21.0800000000,21.1700000000,903622
2025-01-17,21.4800000000,21.6800000000,21.1000000000,21.3800000000,975990
2025-01-20,21.4100000000,21.7100000000,21.2500000000,21.5000000000,779039
2025-01-21,21.6600000000,21.7600000000,21.0200000000,21.5200000000,664943
2025-01-22,21.7200000000,21.7600000000,21.2800000000,21.6000000000,832981
2025-01-23,21.8800000000,22.1900000000,21.4500000000,21.5000000000,1116217
2025-01-24,21.4400000000,22.3500000000,21.3300000000,22.3200000000,1172055
2025-01-27,22.3200000000,22.6800000000,21.8200000000,22.1000000000,1254916
2025-02-05,22.4700000000,22.5200000000,22.1000000000,22.2300000000,771406
2025-02-06,22.4500000000,22.8700000000,22.0800000000,22.8700000000,1072669
2025-02-07,22.8800000000,23.4100000000,22.6500000000,22.9600000000,1279620
2025-02-10,22.9600000000,23.4800000000,22.8100000000,23.4000000000,970800
2025-02-11,23.4300000000,23.7000000000,23.1800000000,23.2700000000,1418399
2025-02-12,23.2700000000,23.4600000000,23.1500000000,23.3800000000,1013693
2025-02-13,23.3700000000,23.3700000000,22.8100000000,22.8500000000,1132474
2025-02-14,22.7800000000,23.0400000000,22.6700000000,22.8400000000,841806
2025-02-17,22.8400000000,23.2800000000,22.8000000000,23.1800000000,948348
2025-02-18,23.0800000000,23.3300000000,22.5300000000,22.5600000000,861174
2025-02-19,22.5600000000,23.1300000000,22.5500000000,23.1000000000,751070
2025-02-20,23.0000000000,23.5200000000,23.0000000000,23.5000000000,1120054
2025-02-21,23.3200000000,24.0900000000,23.2000000000,24.0900000000,1618623
2025-02-24,24.0900000000,24.1100000000,23.5900000000,23.9200000000,1277405
2025-02-25,23.6800000000,24.3000000000,23.6800000000,24.1600000000,1263514
2025-02-26,24.1600000000,24.4000000000,23.9500000000,24.2100000000,1116055
2025-02-27,24.2200000000,24.5500000000,23.5300000000,24.0300000000,1334035
2025-02-28,23.7000000000,23.9400000000,23.0900000000,23.0900000000,1169566
2025-03-03,23.1100000000,23.8500000000,22.9800000000,23.4000000000,969532
2025-03-04,23.4000000000,23.8000000000,23.2600000000,23.7500000000,874025
2025-03-05,23.7800000000,23.8700000000,23.2500000000,23.6400000000,781262
2025-03-06,23.8000000000,24.1200000000,23.4000000000,23.8700000000,1171869
2025-03-07,23.7100000000,24.1300000000,23.6000000000,23.8200000000,913426
2025-03-10,24.0400000000,25.6300000000,23.9000000000,24.6900000000,4256985
2025-03-11,24.3000000000,24.9400000000,24.1100000000,24.5300000000,2181770
