date,open,high,low,close,volume
2025-01-02,2.5000000000,2.5800000000,2.4000000000,2.4300000000,40252700
2025-01-03,2.4400000000,2.4500000000,2.3300000000,2.3500000000,34024534
2025-01-06,2.3600000000,2.3600000000,2.2500000000,2.3200000000,23113060
2025-01-07,2.3100000000,2.3700000000,2.2900000000,2.3600000000,15744000
2025-01-08,2.3500000000,2.3800000000,2.2700000000,2.3500000000,18962398
2025-01-09,2.3300000000,2.4000000000,2.3300000000,2.3700000000,17145748
2025-01-10,2.3800000000,2.4000000000,2.2900000000,2.2900000000,16000400
2025-01-13,2.2600000000,2.3000000000,2.2200000000,2.2800000000,16888700
2025-01-14,2.3000000000,2.3800000000,2.2900000000,2.3800000000,22652700
2025-01-15,2.3900000000,2.4000000000,2.3400000000,2.3700000000,15885700
2025-01-16,2.3800000000,2.4400000000,2.3700000000,2.3900000000,20694291
2025-01-17,2.3900000000,2.3900000000,2.3400000000,2.3700000000,10715300
2025-01-20,2.3800000000,2.4000000000,2.3200000000,2.3800000000,18915800
2025-01-21,2.4000000000,2.4100000000,2.3300000000,2.3400000000,16939300
2025-01-22,2.3300000000,2.3400000000,2.3000000000,2.3200000000,9537800
2025-01-23,2.3400000000,2.3800000000,2.3100000000,2.3100000000,13681900
2025-01-24,2.3100000000,2.3200000000,2.2700000000,2.3000000000,15758000
2025-01-27,2.3100000000,2.4000000000,2.3100000000,2.3200000000,16653700
2025-02-05,2.3400000000,2.4200000000,2.3300000000,2.3900000000,20954200
2025-02-06,2.3900000000,2.4900000000,2.3600000000,2.4900000000,35177800
2025-02-07,2.4900000000,2.5300000000,2.4500000000,2.4800000000,30265092
2025-02-10,2.4700000000,2.5200000000,2.4700000000,2.5100000000,21142000
2025-02-11,2.5200000000,2.5500000000,2.4700000000,2.5200000000,30416475
2025-02-12,2.5300000000,2.5500000000,2.4800000000,2.5100000000,19454500
2025-02-13,2.5100000000,2.5300000000,2.4800000000,2.4800000000,18733742
2025-02-14,2.4800000000,2.4900000000,2.4400000000,2.4600000000,17569220
2025-02-17,2.4700000000,2.5300000000,2.4600000000,2.5200000000,29082200
2025-02-18,2.5200000000,2.5200000000,2.4200000000,2.4500000000,28599300
2025-02-19,2.4500000000,2.4700000000,2.4300000000,2.4500000000,21978221
2025-02-20,2.4500000000,2.5700000000,2.4400000000,2.4900000000,33161307
2025-02-21,2.4800000000,2.5300000000,2.4500000000,2.4700000000,33003302
2025-02-24,2.4700000000,2.5000000000,2.4400000000,2.4800000000,31685342
2025-02-25,2.4600000000,2.5000000000,2.4300000000,2.4600000000,24391400
2025-02-26,2.4800000000,2.5800000000,2.4700000000,2.5300000000,55233210
2025-02-27,2.5400000000,2.5900000000,2.4800000000,2.5200000000,38573888
2025-02-28,2.5000000000,2.5200000000,2.4000000000,2.4100000000,29409402
2025-03-03,2.4200000000,2.5200000000,2.4100000000,2.4800000000,40771355
2025-03-04,2.4600000000,2.4900000000,2.4300000000,2.4700000000,26927700
2025-03-05,2.4800000000,2.5700000000,2.4300000000,2.5300000000,60427700
2025-03-06,2.5300000000,2.5400000000,2.4900000000,2.5200000000,34358560
2025-03-07,2.5100000000,2.5100000000,2.4500000000,2.4600000000,29597500
2025-03-10,2.4500000000,2.4900000000,2.4500000000,2.4600000000,16183242
2025-03-11,2.4500000000,2.4700000000,2.4300000000,2.4700000000,17834490
2025-03-12,2.4700000000,2.6100000000,2.4600000000,2.5700000000,75069399
2025-03-13,2.5500000000,2.5700000000,2.4800000000,2.5100000000,40005600
2025-03-14,2.5200000000,2.5600000000,2.4900000000,2.5400000000,33531992
2025-03-17,2.5500000000,2.6200000000,2.5400000000,2.5800000000,42209569
2025-03-18,2.5900000000,2.6000000000,2.5400000000,2.5700000000,27317578
2025-03-19,2.5700000000,2.6900000000,2.5600000000,2.6800000000,70686360
2025-03-20,2.6800000000,2.7100000000,2.6400000000,2.6800000000,47644300
2025-03-21,2.6700000000,2.6900000000,2.6300000000,2.6500000000,38751520
2025-03-24,2.6500000000,2.6500000000,2.5000000000,2.5500000000,41975100
2025-03-25,2.5600000000,2.5800000000,2.5400000000,2.5700000000,21590860
2025-03-26,2.5700000000,2.5900000000,2.5500000000,2.5700000000,17360800
2025-03-27,2.5700000000,2.6000000000,2.5100000000,2.5800000000,24507432
2025-03-28,2.5700000000,2.5800000000,2.5000000000,2.5000000000,25554002
