2025-01-02,7199.6317,7202.2470,6835.4635,6890.7906,1317946073
2025-01-03,6871.5336,6886.3935,6678.9943,6686.5330,1041238686
2025-01-06,6667.2060,6727.3631,6558.7066,6608.4485,810890205
2025-01-07,6624.0639,6720.5893,6617.0485,6720.5893,698378559
2025-01-08,6719.1019,6732.7284,6500.4319,6669.9444,1030265037
2025-01-09,6642.0525,6814.7522,6635.5529,6766.6664,958841449
2025-01-10,6732.2448,6859.5832,6669.7525,6669.7525,909673399
2025-01-13,6583.8901,6729.6305,6553.5479,6658.3314,786072608
2025-01-14,6668.4605,6884.9968,6633.3403,6869.7632,1104875210
2025-01-15,6853.4103,6863.3459,6732.7524,6745.1849,889168244
2025-01-16,6761.1783,6853.7730,6685.9813,6739.4234,926970326
2025-01-17,6708.6500,6873.7594,6701.7016,6820.5154,834834901
2025-01-20,6843.7699,6932.6026,6839.6010,6879.1847,881987793
2025-01-21,6903.4019,6904.3309,6783.8973,6828.1443,668239638
2025-01-22,6819.0832,6819.0832,6730.5341,6777.0542,657415222
2025-01-23,6833.8013,6904.9081,6713.9538,6713.9538,968664681
2025-01-24,6701.8287,6791.4323,6696.5717,6767.1278,793933170
2025-01-27,6785.4797,6817.7320,6690.0128,6690.0128,673363879
2025-02-05,6734.1457,6783.2872,6678.9766,6753.9178,811249881
2025-02-06,6756.1314,6957.2521,6715.5579,6956.2011,1168896565
2025-02-07,6947.1343,7066.9187,6913.7289,6999.2092,1405908485
2025-02-10,7015.1762,7063.0399,6997.4010,7049.2174,1284833927
2025-02-11,7042.2365,7042.2365,6931.2802,6958.9552,1066180165
2025-02-12,6935.3048,7018.6694,6932.4795,7018.4113,1027453962
2025-02-13,7014.3145,7058.9959,6951.7278,6951.9647,1211119703
2025-02-14,6934.7964,6951.8376,6888.0857,6939.3290,1231691986
2025-02-17,6950.2840,6961.4976,6873.9384,6921.9492,1255447151
2025-02-18,6913.7862,6913.7862,6703.5681,6732.2082,1195776749
2025-02-19,6714.4778,6836.7639,6714.4778,6835.7190,1207863453
2025-02-20,6829.7247,6908.5611,6797.0026,6899.2240,1477974455
2025-02-21,6889.9483,7002.0148,6886.8778,6993.5375,1590576833
2025-02-24,7010.7688,7070.8606,6961.2224,7017.6524,1572362493
2025-02-25,6940.4503,7036.4108,6924.8687,6968.0144,1586952102
2025-02-26,6963.8266,7039.2282,6938.4364,7015.8695,1562953917
2025-02-27,7011.7437,7014.7565,6842.8028,6932.7554,1344195646
2025-02-28,6907.8758,6928.4952,6745.4862,6756.1926,1276887589
2025-03-03,6759.9027,6852.6531,6735.4113,6770.3603,1049993224
2025-03-04,6769.3590,7003.2262,6768.2667,6994.0394,1541023688
2025-03-05,6983.2941,7048.2297,6956.4461,6990.0458,1368692234
2025-03-06,7012.3251,7078.9058,6969.8219,7064.0542,1506433074
2025-03-07,7035.8065,7292.4572,7029.1915,7161.3215,1890003961
2025-03-10,7179.7879,7279.5998,7166.9067,7195.5536,1450259633
2025-03-11,7106.7802,7334.1854,7099.1317,7334.1603,1584583041
2025-03-12,7367.3855,7433.3195,7294.3429,7299.5326,1570094326
2025-03-13,7298.7159,7328.3931,7195.9216,7307.3526,1721357542
2025-03-14,7301.0813,7331.7445,7193.2021,7314.6361,1611031504
2025-03-17,7327.6045,7354.7221,7275.0297,7282.7199,1468106672
2025-03-18,7279.8209,7330.3545,7234.2730,7250.2158,1186972354
2025-03-19,7232.3323,7232.3323,7156.6017,7179.2264,981223601
2025-03-20,7176.6484,7317.8683,7142.9719,7235.1625,1389341067
2025-03-21,7200.5954,7324.4781,7158.5419,7192.5789,1808930782
2025-03-24,7200.8797,7211.4190,6972.2949,7089.0676,1571230523
2025-03-25,7071.8052,7196.7496,7049.1937,7068.7787,1348393537
2025-03-26,7046.5286,7129.8195,7042.6634,7067.0921,943000924
2025-03-27,7047.0308,7090.0277,6933.0196,7014.7360,976925727
2025-03-28,7004.0239,7034.9397,6930.9280,6948.3802,770692020
2025-03-31,6890.0502,6898.3539,6745.4656,6824.8118,1007486265
2025-04-01,6869.0350,6992.8058,6869.0350,6895.2090,998703141
2025-04-02,6875.8229,6875.8229,6783.5276,6812.5259,862420478
2025-04-03,6752.3589,6864.8735,6752.3589,6814.1018,766610721
2025-04-07,6515.0177,6633.2403,6126.6926,6261.0925,1796947926
2025-04-08,6280.6472,6428.7079,6280.6472,6428.7079,1551006320
