date,open,high,low,close,volume
2025-01-02,28.1000000000,29.4500000000,27.3100000000,27.6400000000,17896897
2025-01-03,27.4000000000,27.8600000000,26.0800000000,26.0800000000,15153836
2025-01-06,26.1700000000,26.7100000000,25.7700000000,26.4900000000,11455191
2025-01-07,26.3800000000,27.3000000000,26.0000000000,27.3000000000,11370512
2025-01-08,27.1200000000,27.1200000000,25.9200000000,26.8000000000,10923198
2025-01-09,26.9000000000,27.2800000000,26.8100000000,27.0000000000,8248520
2025-01-10,26.8000000000,27.2800000000,25.9800000000,25.9800000000,8561633
2025-01-13,25.4500000000,26.5000000000,25.4000000000,26.2200000000,7841562
2025-01-14,26.3200000000,27.6300000000,26.1100000000,27.5500000000,11722878
2025-01-15,27.4100000000,27.7400000000,27.0200000000,27.1600000000,8006600
2025-01-16,27.2100000000,27.9500000000,26.8600000000,27.1500000000,8981200
2025-01-17,26.9900000000,27.4700000000,26.7700000000,27.0900000000,7529976
2025-01-20,27.3000000000,27.8000000000,27.3000000000,27.4600000000,9372790
2025-01-21,27.6500000000,27.7300000000,26.8100000000,27.0300000000,7346700
2025-01-22,26.9800000000,27.1500000000,26.6200000000,26.8800000000,7307400
2025-01-23,27.1100000000,27.6400000000,26.4800000000,26.4800000000,10408000
2025-01-24,25.8000000000,26.2000000000,25.5200000000,25.9700000000,14636849
2025-01-27,26.0000000000,26.3500000000,25.1400000000,25.1400000000,10007500
2025-02-05,25.4000000000,25.7900000000,25.3000000000,25.5600000000,8382962
2025-02-06,25.5700000000,26.8900000000,25.4000000000,26.8900000000,13211143
2025-02-07,26.9700000000,27.8400000000,26.8400000000,27.4400000000,16607606
2025-02-10,27.4300000000,27.7500000000,27.1500000000,27.5800000000,12385810
2025-02-11,27.5500000000,27.5700000000,26.9000000000,27.1100000000,9502334
2025-02-12,27.0000000000,29.8700000000,26.9100000000,29.8000000000,37712057
2025-02-13,29.4000000000,31.5800000000,29.3300000000,30.1400000000,47666679
2025-02-14,29.9100000000,31.1100000000,29.5100000000,29.8600000000,26964534
2025-02-17,29.9000000000,30.3400000000,28.9200000000,29.2700000000,23855363
2025-02-18,29.9800000000,31.9800000000,29.9800000000,30.8400000000,52787773
2025-02-19,30.0100000000,30.9600000000,29.3000000000,30.9100000000,34636557
2025-02-20,30.6100000000,30.6100000000,29.7300000000,30.2400000000,24480396
2025-02-21,30.0100000000,32.8100000000,30.0000000000,31.9500000000,47734131
2025-02-24,31.4600000000,31.7800000000,31.0000000000,31.6000000000,30611579
2025-02-25,31.0000000000,32.3500000000,30.8100000000,31.3500000000,30626551
2025-02-26,31.6300000000,32.1900000000,31.3100000000,31.3900000000,27192377
2025-02-27,31.8500000000,33.5800000000,31.5600000000,32.2700000000,45716637
2025-02-28,32.0000000000,33.3700000000,31.3000000000,31.4600000000,38841185
2025-03-03,32.0000000000,34.0900000000,31.6900000000,32.8200000000,46180738
2025-03-04,31.9400000000,31.9400000000,30.1100000000,30.6400000000,38721044
2025-03-05,30.2900000000,30.5700000000,29.7000000000,30.2600000000,20246744
2025-03-06,30.5000000000,30.9800000000,30.3000000000,30.7900000000,21072544
2025-03-07,30.3500000000,30.5000000000,29.5100000000,29.8000000000,20246933
2025-03-10,29.7400000000,30.2400000000,29.5600000000,29.9800000000,12177664
2025-03-11,29.5200000000,29.9100000000,29.3800000000,29.8800000000,11271556
2025-03-12,30.0500000000,30.3300000000,29.9000000000,29.9200000000,14036450
2025-03-13,29.8200000000,30.3900000000,28.7500000000,29.0400000000,15675708
2025-03-14,28.8700000000,29.5800000000,28.5000000000,29.4100000000,13314152
2025-03-17,29.4500000000,29.9900000000,29.3300000000,29.6400000000,10643599
2025-03-18,29.9500000000,30.6000000000,29.7600000000,29.8800000000,15338144
2025-03-19,29.6600000000,29.8000000000,29.1800000000,29.2800000000,10192664
2025-03-20,29.2600000000,29.4500000000,28.9400000000,28.9600000000,7257700
2025-03-21,28.9000000000,29.2000000000,28.0000000000,28.0500000000,10931184
2025-03-24,28.1600000000,28.2300000000,26.8600000000,27.5500000000,12130757
2025-03-25,27.6000000000,27.8700000000,27.3200000000,27.6600000000,8105962
2025-03-26,27.7000000000,27.9800000000,27.4600000000,27.4900000000,6820777
2025-03-27,27.5700000000,27.7900000000,26.9500000000,27.3600000000,6339500
2025-03-28,27.4800000000,27.5600000000,26.9500000000,27.0300000000,5732569
2025-03-31,26.8000000000,27.0000000000,26.3500000000,26.9100000000,6817358
2025-04-01,27.0900000000,27.2500000000,26.6900000000,26.6900000000,6213831
2025-04-02,26.8800000000,27.2500000000,26.6500000000,26.9800000000,5432481
2025-04-03,26.6400000000,27.0900000000,26.4200000000,26.7000000000,5330600
2025-04-07,24.0800000000,25.2700000000,21.3600000000,21.3600000000,18906167
2025-04-08,21.3600000000,22.8000000000,21.3600000000,22.0400000000,15813591
2025-04-09,21.5100000000,22.7500000000,20.5000000000,22.5900000000,15067319
2025-04-10,23.3900000000,24.0200000000,23.2500000000,23.2600000000,13023735
2025-04-11,23.0000000000,23.8000000000,22.8900000000,23.4800000000,8557550
2025-04-14,24.1200000000,24.2800000000,23.7100000000,23.8200000000,7949670
2025-04-15,23.8400000000,24.8700000000,23.7600000000,23.8800000000,13314100
2025-04-16,23.5800000000,23.9900000000,23.1600000000,23.5000000000,8340000
2025-04-17,23.3000000000,23.6800000000,23.2100000000,23.2200000000,5028300
2025-04-18,23.2200000000,23.8100000000,23.0400000000,23.5200000000,6887945
2025-04-21,23.3600000000,24.0100000000,23.3000000000,24.0100000000,6863208
2025-04-22,23.8600000000,24.1900000000,23.7000000000,23.7100000000,6099386
2025-04-23,23.8800000000,24.1000000000,23.6300000000,23.7300000000,7269450
2025-04-24,23.3200000000,23.3800000000,22.5300000000,22.6700000000,14249674
2025-04-25,22.6600000000,23.0800000000,22.5500000000,22.7300000000,6996694
2025-04-28,22.7300000000,22.9500000000,22.3500000000,22.3900000000,5949586
2025-04-29,22.5000000000,22.7900000000,22.4000000000,22.4300000000,5248179
2025-04-30,22.4200000000,22.9600000000,22.4200000000,22.9000000000,6144450
2025-05-06,23.4600000000,23.9900000000,23.2400000000,23.9800000000,9509023
2025-05-07,24.3500000000,24.5200000000,23.6800000000,23.8900000000,8566143
2025-05-08,23.7800000000,24.4800000000,23.7400000000,24.3000000000,8336958
2025-05-09,24.3000000000,24.4200000000,23.7500000000,24.2000000000,8126600
2025-05-12,24.7200000000,25.1900000000,24.6000000000,25.1500000000,15905849
2025-05-13,25.2600000000,25.4000000000,24.8500000000,25.0100000000,11135746
2025-05-14,24.8600000000,25.1300000000,24.7200000000,24.9000000000,7792552
2025-05-15,24.9000000000,24.9700000000,24.3100000000,24.3800000000,7337221
2025-05-16,24.1800000000,24.5800000000,24.1200000000,24.1200000000,5911876
2025-05-19,24.1000000000,24.2300000000,23.7600000000,24.2000000000,5348184
2025-05-20,24.3000000000,24.4600000000,24.0000000000,24.2800000000,5166220
2025-05-21,24.2000000000,25.7700000000,24.1000000000,25.0000000000,26651295
2025-05-22,24.7800000000,24.9300000000,24.0000000000,24.0300000000,13534200
2025-05-23,23.9500000000,24.4600000000,23.4600000000,23.5000000000,9462900
2025-05-26,23.4900000000,23.7800000000,23.3900000000,23.6700000000,6047884
2025-05-27,23.6100000000,28.1000000000,23.3600000000,25.9400000000,38103650
2025-05-28,25.6600000000,26.2500000000,25.2900000000,25.4300000000,25725188
2025-05-29,25.6800000000,25.7900000000,25.1200000000,25.4000000000,13375917
2025-05-30,25.3000000000,25.6500000000,24.8400000000,24.9000000000,12483691
2025-06-03,24.8000000000,25.3100000000,24.6600000000,25.0100000000,12088367
2025-06-04,25.0100000000,25.7900000000,24.9300000000,25.2600000000,16817479
2025-06-05,25.3200000000,25.4300000000,24.7800000000,25.0900000000,12129446
2025-06-06,25.1000000000,25.6800000000,24.9200000000,25.2000000000,14488906
2025-06-09,25.0500000000,25.8700000000,25.0500000000,25.5900000000,15051640
2025-06-10,25.6000000000,26.7200000000,25.6000000000,26.0700000000,29744611
2025-06-11,26.0500000000,26.6500000000,25.6700000000,25.8500000000,20240056
2025-06-12,25.5900000000,25.9800000000,25.2500000000,25.6100000000,12284982
2025-06-13,25.3400000000,25.8100000000,25.0400000000,25.2700000000,10845605
2025-06-16,25.1500000000,25.6200000000,25.0600000000,25.5900000000,7882450
2025-06-17,25.6800000000,26.3300000000,25.5200000000,26.0700000000,14295700
2025-06-18,25.8900000000,26.1000000000,25.3600000000,25.9100000000,12136911
2025-06-19,25.8200000000,26.6200000000,25.4000000000,25.4900000000,16927020
2025-06-20,25.3200000000,26.2000000000,25.3200000000,25.5800000000,12635540
2025-06-23,25.6600000000,26.4900000000,25.2500000000,26.4900000000,20230395
2025-06-24,26.4900000000,27.7800000000,26.3100000000,27.6300000000,33999714
2025-06-25,27.3700000000,28.3500000000,27.2700000000,28.1700000000,36718106
2025-06-26,27.9500000000,28.6000000000,27.5100000000,27.5500000000,29364059
2025-06-27,27.7000000000,28.7900000000,27.2900000000,27.4000000000,24254145
2025-06-30,28.0000000000,28.2100000000,27.3100000000,27.6100000000,17056708
2025-07-01,27.4200000000,27.4900000000,26.6800000000,27.1600000000,17294250
2025-07-02,27.0300000000,27.1300000000,26.6000000000,26.9900000000,10544012
2025-07-03,27.0000000000,27.3400000000,26.5600000000,27.2100000000,15970771
2025-07-04,27.1400000000,27.1400000000,26.3300000000,26.3400000000,14475928
2025-07-07,26.3000000000,26.6000000000,26.1000000000,26.2700000000,6967200
2025-07-08,26.3900000000,26.9500000000,26.2500000000,26.8500000000,11808385
2025-07-09,26.8000000000,26.9600000000,26.3800000000,26.4700000000,8695063
2025-07-10,26.5600000000,26.9500000000,26.3100000000,26.5500000000,8396438
2025-07-11,26.4200000000,26.8400000000,26.2200000000,26.4600000000,9932637
