date,open,high,low,close,volume
2025-01-02,22.9310933600,23.3305897600,22.0522012800,22.2419620700,2056879
2025-01-03,22.3917732200,23.9498091800,22.0422138700,23.1707912000,4229861
2025-01-06,22.9111185400,24.3193433500,22.1720502000,22.8711689000,3725096
2025-01-07,22.4716725000,24.4691545000,22.2519494800,24.3692804000,4559187
2025-01-08,24.0696581000,24.2494314800,22.3717984000,23.3705394000,5191898
2025-01-09,23.1408289700,23.7300861600,22.6414584700,22.9011311300,3993941
2025-01-10,22.8711689000,23.3605519900,21.9723020000,22.0222390500,2906657
2025-01-13,21.6626922900,22.6913955200,21.5628181900,22.2519494800,2621556
2025-01-14,22.2519494800,23.9498091800,22.1920250200,23.7600483900,3078720
2025-01-15,23.8399476700,24.7188397500,23.4204764500,24.3093559400,3100241
2025-01-16,24.3393181700,24.9185879500,23.6701617000,24.1695322000,2759937
2025-01-17,24.1695322000,25.4179584500,23.8599224900,24.9185879500,3226363
2025-01-20,25.3580339900,25.4479206800,24.6489278800,25.0484242800,2508073
2025-01-21,25.1582857900,25.2781347100,24.1695322000,24.8786383100,1857065
2025-01-22,24.8287012600,25.3680214000,24.3992426300,25.1782606100,2161187
2025-01-23,25.4179584500,26.6264350600,24.7288271600,24.7288271600,2445522
2025-01-24,24.7687768000,26.9260573600,24.5790160100,26.6963469300,4879497
2025-01-27,26.2868631200,26.6563972900,24.6589152900,25.3680214000,4109153
2025-02-05,25.3680214000,26.2968505300,24.5190915500,25.1383109700,2718509
2025-02-06,24.9685250000,26.2968505300,24.9086005400,26.1570267900,3607075
2025-02-07,26.1370519700,27.3355411700,25.8673919000,26.3567749900,3626736
2025-02-10,26.4666365000,26.6164476500,25.6676437000,25.9472911800,1849886
2025-02-11,26.2668883000,27.9647480000,25.3780088100,27.3754908100,5406349
2025-02-12,27.1557677900,29.8723433100,26.9660070000,29.4528720900,5693742
2025-02-13,29.1832120200,29.4528720900,28.1445213800,29.3330231700,3916428
2025-02-14,28.7637408000,31.7599638000,28.7637408000,31.5602156000,5694548
2025-02-17,31.3904296300,32.5589566000,30.5414997800,31.9597120000,7137628
2025-02-18,31.3604674000,31.6201400600,30.6114116500,31.2506058900,2538660
2025-02-19,31.5602156000,34.8460734900,30.9509835900,33.8573199000,4060354
2025-02-20,33.6375968800,40.4490105000,33.0083900500,39.9396525900,6389567
