date,open,high,low,close,volume
2025-01-02,4.3451035200,4.3930627200,4.1820422400,4.2204096000,21470123
2025-01-03,4.2395932800,4.3259198400,4.1724504000,4.2108177600,23497666
2025-01-06,4.2108177600,4.2875524800,4.1820422400,4.2779606400,19936537
2025-01-07,4.2683688000,4.2779606400,4.1532667200,4.2108177600,20384300
2025-01-08,4.2395932800,4.2491851200,4.1148993600,4.1724504000,17819324
2025-01-09,4.1532667200,4.1724504000,4.1148993600,4.1340830400,15133666
2025-01-10,4.1340830400,4.1532667200,4.0765320000,4.0765320000,13816036
2025-01-13,4.0573483200,4.1148993600,4.0285728000,4.0957156800,17850089
2025-01-14,4.0957156800,4.1628585600,4.0861238400,4.1532667200,23086387
2025-01-15,4.1436748800,4.1532667200,4.0765320000,4.1148993600,18893517
2025-01-16,4.1244912000,4.2012259200,4.1244912000,4.1532667200,20346651
2025-01-17,4.1436748800,4.2108177600,4.1148993600,4.1820422400,15621607
2025-01-20,3.8942870400,3.8942870400,3.7600012800,3.7600012800,83182600
2025-01-21,3.7887768000,3.8559196800,3.6928584000,3.7120420800,61712533
2025-01-22,3.7216339200,3.7216339200,3.6544910400,3.6736747200,29317122
2025-01-23,3.6928584000,3.7216339200,3.6257155200,3.6353073600,37940374
2025-01-24,3.6448992000,3.6832665600,3.6065318400,3.6832665600,26559782
2025-01-27,3.6928584000,3.7600012800,3.6928584000,3.6928584000,33710900
2025-02-05,3.7408176000,3.7408176000,3.6736747200,3.7024502400,20726011
2025-02-06,3.7024502400,3.7408176000,3.6544910400,3.7312257600,24172992
2025-02-07,3.7216339200,3.7887768000,3.7024502400,3.7695931200,33596412
2025-02-10,3.7791849600,3.8079604800,3.7600012800,3.7791849600,33883259
2025-02-11,3.7983686400,3.8079604800,3.7216339200,3.7887768000,31299806
2025-02-12,3.7887768000,3.8079604800,3.7504094400,3.7887768000,17875748
2025-02-13,3.7887768000,3.8175523200,3.7695931200,3.7791849600,27555756
2025-02-14,3.7600012800,3.7983686400,3.7504094400,3.7887768000,27362253
2025-02-17,3.7983686400,3.8655115200,3.7887768000,3.7983686400,34871270
2025-02-18,3.7983686400,3.8079604800,3.7408176000,3.7504094400,26883619
2025-02-19,3.7600012800,3.7600012800,3.7120420800,3.7504094400,17713380
2025-02-20,3.7408176000,3.7791849600,3.7216339200,3.7408176000,21138600
2025-02-21,3.7408176000,3.7600012800,3.6928584000,3.7120420800,22309479
2025-02-24,3.7120420800,3.7504094400,3.7024502400,3.7216339200,20121800
2025-02-25,3.7120420800,3.7216339200,3.6832665600,3.6928584000,16640541
2025-02-26,3.6928584000,3.7600012800,3.6928584000,3.7504094400,25276900
2025-02-27,3.7504094400,3.7695931200,3.6928584000,3.7408176000,23616150
2025-02-28,3.7312257600,3.7600012800,3.6832665600,3.6928584000,22827850
2025-03-03,3.7024502400,3.7408176000,3.6928584000,3.7024502400,17470901
2025-03-04,3.6928584000,3.7120420800,3.6640828800,3.7024502400,14248300
2025-03-05,3.7024502400,3.7120420800,3.6448992000,3.6832665600,17282211
