2025-01-02,10.5600000000,10.5600000000,10.5600000000,10.5600000000,21195
2025-01-03,11.0900000000,11.0900000000,11.0900000000,11.0900000000,9784
2025-01-06,11.6400000000,11.6400000000,11.6400000000,11.6400000000,19230
2025-01-07,12.2200000000,12.2200000000,11.1200000000,12.2200000000,10740207
2025-01-08,12.5600000000,12.8300000000,12.4600000000,12.8300000000,17121213
2025-01-09,12.3600000000,12.6800000000,12.1900000000,12.1900000000,5693821
2025-01-10,11.5800000000,12.6700000000,11.5800000000,12.4000000000,16174170
2025-01-13,12.4000000000,12.4000000000,12.4000000000,12.4000000000,
2025-01-14,12.2000000000,13.0200000000,11.9200000000,13.0200000000,12529214
2025-01-15,13.1500000000,13.4000000000,12.7800000000,12.9200000000,10477589
2025-01-16,12.4500000000,12.8300000000,12.2700000000,12.2700000000,11423886
2025-01-17,12.2700000000,12.7800000000,12.1700000000,12.3000000000,7288465
2025-01-20,11.9100000000,12.2500000000,11.6900000000,11.6900000000,9446173
2025-01-21,11.2300000000,11.6000000000,11.1100000000,11.1100000000,10322600
2025-01-22,10.7600000000,11.6700000000,10.5700000000,11.6700000000,9143781
2025-01-23,11.6700000000,11.7200000000,11.0900000000,11.0900000000,7514165
2025-01-24,11.0800000000,11.1000000000,10.5400000000,10.5600000000,8921076
2025-01-27,10.0400000000,10.7400000000,10.0300000000,10.1900000000,11587504
2025-02-05,9.6800000000,9.9000000000,9.6800000000,9.6800000000,3495193
2025-02-06,9.2100000000,9.6800000000,9.2000000000,9.2200000000,14946737
2025-02-07,9.2200000000,9.6800000000,9.1900000000,9.6800000000,15227879
2025-02-10,9.7000000000,10.1600000000,9.5700000000,10.1600000000,12346449
2025-02-11,10.2400000000,10.6700000000,10.1900000000,10.1900000000,13547110
2025-02-12,10.1800000000,10.3900000000,9.9900000000,10.0300000000,10234859
2025-02-13,10.0000000000,10.1900000000,9.5300000000,9.5300000000,12240915
2025-02-14,9.4000000000,9.9500000000,9.2300000000,9.6100000000,12933609
2025-02-17,9.3300000000,9.4700000000,9.1300000000,9.1300000000,10599670
2025-02-18,9.0300000000,9.3300000000,8.9000000000,9.0000000000,8259499
2025-02-19,9.0100000000,9.3700000000,8.8500000000,9.2400000000,8869329
2025-02-20,9.2500000000,9.3400000000,9.1000000000,9.2000000000,7238634
2025-02-21,9.2000000000,9.2100000000,8.8500000000,8.9000000000,9674942
2025-02-24,8.6000000000,8.7800000000,8.4600000000,8.4600000000,11088585
2025-02-25,8.4000000000,8.6000000000,8.0800000000,8.1800000000,13920468
2025-02-26,8.1600000000,8.3600000000,7.7800000000,7.8700000000,16006532
2025-02-27,7.9000000000,8.2600000000,7.8700000000,8.2600000000,9692442
2025-02-28,8.6000000000,8.6700000000,8.4900000000,8.6700000000,3856040
2025-03-03,8.7200000000,8.8800000000,8.2400000000,8.2400000000,14148475
2025-03-04,7.9800000000,8.3500000000,7.8400000000,8.0000000000,12331179
2025-03-05,7.9000000000,8.1300000000,7.7400000000,7.8600000000,11996155
2025-03-06,7.8600000000,8.2500000000,7.8600000000,8.0400000000,18437945
2025-03-07,7.9000000000,8.2400000000,7.7800000000,8.1300000000,14601743
2025-03-10,8.1400000000,8.5400000000,8.1400000000,8.5400000000,9569675
2025-03-11,8.7800000000,8.9000000000,8.4700000000,8.6100000000,16535887
2025-03-12,8.5900000000,8.5900000000,8.1800000000,8.1800000000,14580207
2025-03-13,8.1600000000,8.3800000000,8.0900000000,8.2500000000,8824076
2025-03-14,8.2600000000,8.3000000000,7.9800000000,8.1000000000,9047172
2025-03-17,7.7000000000,7.7000000000,7.7000000000,7.7000000000,2994200
2025-03-18,7.3200000000,7.3200000000,7.3200000000,7.3200000000,813900
2025-03-19,6.9500000000,7.0300000000,6.9500000000,7.0300000000,15464292
2025-03-20,6.9600000000,6.9600000000,6.6800000000,6.6800000000,27065569
2025-03-21,6.3500000000,6.3500000000,6.3500000000,6.3500000000,2800100
2025-03-24,6.0300000000,6.0300000000,6.0300000000,6.0300000000,910600
2025-03-25,5.7300000000,6.2100000000,5.7300000000,5.8300000000,37050082
2025-03-26,6.1200000000,6.1200000000,5.6600000000,5.7500000000,36617824
2025-03-27,5.4600000000,5.4600000000,5.4600000000,5.4600000000,2089600
2025-03-28,5.4300000000,5.7300000000,5.2600000000,5.7300000000,39845755
2025-03-31,5.5600000000,5.5700000000,5.4400000000,5.4400000000,20927198
2025-04-01,5.6000000000,5.7000000000,5.2200000000,5.2600000000,23093209
2025-04-02,5.1200000000,5.1600000000,5.0000000000,5.0000000000,22456483
2025-04-03,4.9100000000,5.1500000000,4.9000000000,4.9800000000,16329395
2025-04-07,4.7300000000,4.7300000000,4.7300000000,4.7300000000,849400
2025-04-08,4.4900000000,4.4900000000,4.4900000000,4.4900000000,696500
2025-04-09,4.4000000000,4.4700000000,4.2700000000,4.3100000000,31134004
2025-04-10,4.4100000000,4.5300000000,4.3100000000,4.5300000000,18584344
2025-04-11,4.5500000000,4.7600000000,4.5300000000,4.7600000000,15129362
2025-04-14,4.8800000000,5.0000000000,4.7200000000,4.9200000000,32275690
2025-04-15,4.9000000000,4.9300000000,4.6800000000,4.7400000000,20557560
2025-04-16,4.7100000000,4.8400000000,4.6700000000,4.7900000000,15865117
2025-04-17,4.7200000000,4.8400000000,4.6100000000,4.6800000000,14309669
2025-04-18,4.5600000000,4.5900000000,4.4500000000,4.4500000000,19970248
2025-04-21,4.4500000000,4.6700000000,4.4500000000,4.6700000000,9837756
2025-04-22,4.6900000000,4.8800000000,4.6300000000,4.7000000000,19286338
2025-04-23,4.6000000000,4.8600000000,4.5900000000,4.7500000000,10878807
2025-04-24,4.7500000000,4.9200000000,4.6300000000,4.6700000000,13579692
2025-04-25,4.5600000000,4.6100000000,4.4400000000,4.4900000000,15200881
2025-04-28,4.5100000000,4.5200000000,4.2700000000,4.2700000000,12743905
2025-04-29,4.2700000000,4.4700000000,4.1500000000,4.4000000000,14231556
2025-04-30,4.4000000000,4.4000000000,4.4000000000,4.4000000000,
2025-05-06,4.6200000000,4.6200000000,4.6100000000,4.6200000000,4884432
2025-05-07,4.8300000000,4.8500000000,4.6400000000,4.7800000000,28108517
2025-05-08,4.7700000000,5.0200000000,4.7300000000,5.0200000000,11905492
2025-05-09,5.2200000000,5.2700000000,5.1400000000,5.2700000000,4914053
2025-05-12,5.5300000000,5.5300000000,5.3600000000,5.5300000000,21478400
2025-05-13,5.6000000000,5.8000000000,5.2500000000,5.2500000000,32640634
2025-05-14,4.9900000000,5.1500000000,4.9900000000,5.0000000000,24232565
2025-05-15,5.0300000000,5.1500000000,4.8700000000,4.9000000000,18874005
2025-05-16,4.8600000000,5.0400000000,4.6700000000,4.9500000000,14082701
2025-05-19,5.0000000000,5.2000000000,4.9500000000,5.2000000000,7203406
2025-05-20,5.3600000000,5.4500000000,5.1700000000,5.1800000000,22978243
2025-05-21,5.1400000000,5.4200000000,5.1400000000,5.2900000000,13445803
2025-05-22,5.3200000000,5.3500000000,5.1300000000,5.1700000000,13672594
2025-05-23,5.2000000000,5.4300000000,5.1900000000,5.4300000000,20480990
2025-05-26,5.4000000000,5.7000000000,5.3300000000,5.7000000000,23506202
2025-05-27,5.8900000000,5.9900000000,5.8000000000,5.9900000000,4742385
2025-05-28,6.2900000000,6.2900000000,5.8000000000,6.2300000000,42576085
2025-05-29,6.0600000000,6.2000000000,5.9200000000,5.9600000000,25925614
2025-05-30,5.9000000000,6.2600000000,5.7400000000,6.1900000000,25978948
2025-06-03,6.0100000000,6.0500000000,5.8800000000,5.8800000000,16770587
2025-06-04,5.6000000000,6.0200000000,5.6000000000,5.7800000000,19176577
2025-06-05,5.7400000000,5.8200000000,5.5000000000,5.5200000000,18349717
2025-06-06,5.8000000000,5.8000000000,5.7600000000,5.8000000000,4969386
2025-06-09,6.0900000000,6.0900000000,5.9000000000,5.9800000000,20963970
2025-06-10,6.0200000000,6.0300000000,5.7100000000,5.7700000000,17401835
2025-06-11,5.6800000000,5.8100000000,5.6300000000,5.6500000000,12385447
2025-06-12,5.6200000000,5.9100000000,5.5600000000,5.7800000000,16446543
2025-06-13,5.7000000000,5.7200000000,5.4900000000,5.6000000000,15773763
2025-06-16,5.5000000000,5.6400000000,5.4200000000,5.5400000000,8770104
2025-06-17,5.5400000000,5.6300000000,5.4800000000,5.5600000000,8057188
2025-06-18,5.5200000000,5.5300000000,5.2900000000,5.3400000000,11537385
2025-06-19,5.1900000000,5.4000000000,5.1100000000,5.1100000000,11076391
2025-06-20,5.0100000000,5.1500000000,4.9600000000,5.0000000000,10237417
2025-06-23,4.9500000000,5.2500000000,4.9500000000,5.2500000000,9223813
2025-06-24,5.3000000000,5.4000000000,5.2200000000,5.2500000000,10104032
2025-06-25,5.0200000000,5.2000000000,5.0100000000,5.0100000000,18406295
2025-06-26,5.0400000000,5.0800000000,4.9800000000,4.9900000000,11071463
2025-06-27,4.9900000000,4.9900000000,4.8000000000,4.8300000000,15196180
2025-06-30,4.8700000000,5.0200000000,4.8500000000,4.9800000000,11125757
2025-07-01,4.9700000000,5.0300000000,4.9000000000,4.9300000000,8941303
2025-07-02,4.9300000000,4.9500000000,4.8500000000,4.9000000000,6478349
2025-07-03,4.8400000000,4.9800000000,4.8300000000,4.9200000000,6172388
2025-07-04,4.9400000000,4.9800000000,4.8200000000,4.8300000000,8102957
2025-07-07,4.7400000000,4.8400000000,4.6100000000,4.8300000000,9153488
2025-07-08,4.7800000000,4.9000000000,4.7600000000,4.8000000000,6750971
2025-07-09,4.8000000000,5.0400000000,4.7500000000,5.0300000000,15680962
2025-07-10,4.9400000000,4.9600000000,4.7800000000,4.7800000000,18336527
2025-07-11,4.7700000000,4.8300000000,4.7300000000,4.7700000000,9731115
2025-07-14,4.7400000000,4.7800000000,4.7000000000,4.7200000000,7140100
2025-07-15,4.7400000000,4.7500000000,4.5300000000,4.6300000000,10613361
2025-07-16,4.6400000000,4.7400000000,4.6100000000,4.7100000000,8510559
