date,open,high,low,close,volume
2025-01-02,8.6012859200,8.6999245200,8.5322389000,8.6999245200,11061442
2025-01-03,8.7295161000,8.9366571600,8.5716943400,8.7196522400,15206123
2025-01-06,8.6801968000,8.9761126000,8.6407413600,8.9761126000,13872047
2025-01-07,8.9169294400,8.9169294400,8.3941448600,8.5815582000,16588547
2025-01-08,8.5026473200,8.6308775000,8.0883652000,8.2363231000,15391747
2025-01-09,8.1968676600,8.1968676600,8.0193181800,8.1179567800,9057257
2025-01-10,8.0883652000,8.1179567800,7.8713602800,7.8713602800,8468697
2025-01-13,7.7332662400,7.9897266000,7.6740830800,7.9404073000,7468036
2025-01-14,7.9798627400,8.1870038000,7.9699988800,8.1870038000,9336422
2025-01-15,8.1376845000,8.1376845000,8.0094543200,8.0390459000,5644525
2025-01-16,8.0390459000,8.1771399400,8.0390459000,8.0686374800,5982977
2025-01-17,7.8614964200,7.9699988800,7.7431301000,7.9699988800,8456894
2025-01-20,7.9699988800,8.2165953800,7.9305434400,8.1968676600,11371619
2025-01-21,8.1672760800,8.4829196000,7.9404073000,8.4040087200,22497486
2025-01-22,8.2856424000,8.3645532800,8.0489097600,8.3152339800,16028698
2025-01-23,8.3546894200,8.4631918800,8.1870038000,8.1870038000,7663720
2025-01-24,8.2067315200,8.2165953800,8.0982290600,8.1870038000,6621263
2025-01-27,8.1870038000,8.2757785400,8.0686374800,8.0982290600,5059979
2025-02-05,8.1179567800,8.1771399400,8.0291820400,8.0686374800,6065101
2025-02-06,8.1278206400,8.2363231000,8.0883652000,8.2264592400,7690010
2025-02-07,8.2264592400,8.3842810000,8.1771399400,8.3053701200,9134055
2025-02-10,8.3250978400,8.5618304800,8.2955062600,8.5519666200,11065500
2025-02-11,8.5815582000,8.5815582000,8.3941448600,8.4829196000,7591642
2025-02-12,8.4434641600,8.5914220600,8.4336003000,8.5026473200,8862902
2025-02-13,8.4829196000,8.6703329400,8.4533280200,8.5026473200,10759634
2025-02-14,8.5519666200,8.7689715400,8.5421027600,8.6604690800,13095920
2025-02-17,8.6801968000,8.7492438200,8.5125111800,8.5716943400,11114099
2025-02-18,8.5618304800,8.5914220600,8.3152339800,8.3349617000,10125289
2025-02-19,8.3349617000,8.4434641600,8.2363231000,8.3941448600,8396696
2025-02-20,8.4040087200,8.6999245200,8.4040087200,8.5125111800,9659281
2025-02-21,8.4829196000,8.5618304800,8.3744171400,8.4237364400,9111145
2025-02-24,8.4434641600,8.4631918800,8.3053701200,8.3546894200,9708750
2025-02-25,8.2955062600,8.3349617000,8.1574122200,8.1672760800,10261822
2025-02-26,8.1672760800,8.2461869600,8.1179567800,8.2363231000,9306548
2025-02-27,8.2363231000,8.8972017200,8.2363231000,8.5618304800,28739490
2025-02-28,8.5125111800,8.6308775000,8.3053701200,8.3349617000,15492274
2025-03-03,8.2955062600,8.4829196000,8.2461869600,8.3053701200,10162353
2025-03-04,8.2856424000,8.3941448600,8.2067315200,8.3842810000,8437985
2025-03-05,8.3546894200,8.4336003000,8.2165953800,8.3152339800,7659566
2025-03-06,8.3250978400,8.3744171400,8.2165953800,8.3645532800,9942081
2025-03-07,8.3250978400,8.3250978400,8.1968676600,8.2165953800,8038180
2025-03-10,8.1870038000,8.3250978400,8.1870038000,8.2363231000,7533698
2025-03-11,8.1672760800,8.1870038000,8.0883652000,8.1870038000,7317448
2025-03-12,8.1968676600,8.3645532800,8.1771399400,8.2856424000,10061752
2025-03-13,8.2955062600,8.3448255600,8.1278206400,8.1968676600,7032960
2025-03-14,8.1672760800,8.3842810000,8.1574122200,8.3645532800,9991305
2025-03-17,8.3842810000,8.4434641600,8.3448255600,8.3941448600,6837300
2025-03-18,8.4138725800,8.4533280200,8.3645532800,8.4336003000,6465820
2025-03-19,8.4138725800,8.5125111800,8.3744171400,8.3941448600,6817780
2025-03-20,8.4138725800,8.4237364400,8.3448255600,8.4040087200,5435600
2025-03-21,8.4040087200,8.4336003000,8.2264592400,8.2659146800,7584060
2025-03-24,8.2461869600,8.6506052200,8.2461869600,8.5223750400,20227267
2025-03-25,8.5125111800,8.5716943400,8.4138725800,8.5421027600,10507856
2025-03-26,8.5026473200,8.6308775000,8.4829196000,8.5716943400,9184811
2025-03-27,8.5716943400,8.8084269800,8.4730557400,8.7886992600,18994835
2025-03-28,8.7689715400,8.8577462800,8.6210136400,8.6604690800,15819260
2025-03-31,8.5815582000,8.5815582000,8.2560508200,8.2955062600,13825764
2025-04-01,8.3448255600,8.9267933000,8.2955062600,8.7689715400,25316925
2025-04-02,8.7591076800,8.8478824200,8.6407413600,8.7985631200,13335900
2025-04-03,8.7393799600,8.8577462800,8.6900606600,8.7689715400,8164900
2025-04-07,8.3349617000,8.4829196000,7.8910880000,7.8910880000,16296049
2025-04-08,7.9009518600,8.0686374800,7.7727216800,7.9897266000,11179505
2025-04-09,7.8910880000,7.9699988800,7.3387118400,7.9206795800,11376255
2025-04-10,8.0291820400,8.1475483600,7.9798627400,8.0587736200,9705832
2025-04-11,8.0489097600,8.0982290600,7.9601350200,8.0587736200,5224140
2025-04-14,8.0587736200,8.2856424000,8.0587736200,8.1870038000,7561675
2025-04-15,8.1968676600,8.3645532800,8.1179567800,8.2363231000,6695700
2025-04-16,8.1771399400,8.1870038000,7.9108157200,8.0489097600,7088607
2025-04-17,8.0390459000,8.2067315200,7.9699988800,8.1278206400,5372033
2025-04-18,8.0982290600,8.2067315200,8.0587736200,8.0785013400,4238227
2025-04-21,8.0390459000,8.1771399400,8.0094543200,8.1574122200,4556240
2025-04-22,8.1574122200,8.3053701200,8.1179567800,8.2067315200,5873229
2025-04-23,8.1475483600,8.2757785400,8.0686374800,8.2363231000,8484443
2025-04-24,8.2264592400,8.3250978400,8.1771399400,8.1771399400,6935889
2025-04-25,8.1870038000,8.2461869600,8.0785013400,8.1179567800,7987873
2025-04-28,8.0785013400,8.0785013400,7.8516325600,7.9404073000,7995329
2025-04-29,7.9601350200,8.0785013400,7.9009518600,8.0094543200,4856820
2025-04-30,8.0291820400,8.4434641600,8.0094543200,8.3053701200,14533712
2025-05-06,8.4138725800,8.4237364400,8.2856424000,8.4138725800,6473223
2025-05-07,8.4829196000,8.5223750400,8.4138725800,8.4829196000,6696593
2025-05-08,8.4434641600,8.5026473200,8.4434641600,8.4829196000,4642203
2025-05-09,8.4434641600,8.5125111800,8.3448255600,8.3546894200,4794900
2025-05-12,8.4237364400,8.6012859200,8.3645532800,8.5618304800,6802820
2025-05-13,8.6407413600,8.6407413600,8.4927834600,8.5322389000,4837640
2025-05-14,8.5322389000,8.6111497800,8.4631918800,8.5322389000,5641960
2025-05-15,8.6012859200,9.1142066400,8.5519666200,9.0451596200,35999619
2025-05-16,8.9563848800,9.1931175200,8.7886992600,9.1142066400,21994718
2025-05-19,9.1142066400,9.2227091000,9.0155680400,9.0550234800,14096674
2025-05-20,9.0550234800,9.2029813800,9.0254319000,9.1142066400,11897100
2025-05-21,9.3706670000,9.9427708800,9.3706670000,9.6172635000,46236300
2025-05-22,9.4988971800,9.9526347400,9.4988971800,9.7356298200,37118023
2025-05-23,9.8244045600,10.3175975600,9.7948129800,9.9230431600,42067222
2025-05-26,9.8441322800,10.1005926400,9.7454936800,9.8342684200,22952430
2025-05-27,9.8638600000,9.9329070200,9.6369912200,9.8342684200,17279874
2025-05-28,9.7849491200,9.9033154400,9.6961743800,9.8046768400,13292700
2025-05-29,9.7948129800,10.0216817600,9.7159021000,9.8835877200,13240244
2025-05-30,9.8539961400,10.0611372000,9.8244045600,9.8737238600,15017316
2025-06-03,9.8638600000,10.8009267000,9.8638600000,10.6529688000,38043423
2025-06-04,10.7516074000,10.8009267000,10.4261000200,10.5444663400,16131069
2025-06-05,10.5444663400,10.6431049400,10.3175975600,10.4359638800,12852939
2025-06-06,10.4558790000,10.5156268800,10.2865933400,10.3762151600,7957480
2025-06-09,10.3463412200,10.6450806200,10.3065093000,10.4558790000,14319462
2025-06-10,10.3562992000,10.5455008200,10.1173076800,10.1870135400,18935046
2025-06-11,10.2268454600,10.2766353600,10.0774757600,10.1372236400,9624643
2025-06-12,10.0774757600,10.1870135400,10.0575598000,10.1272656600,8274374
2025-06-13,10.1670975800,10.2766353600,9.9281060600,9.9480220200,11566440
2025-06-16,9.9380640400,10.0476018200,9.8086103000,9.8882741400,7396940
2025-06-17,9.9380640400,10.1571396000,9.6791565600,9.7189884800,10953138
2025-06-18,9.7289464600,9.7289464600,9.5198288800,9.5994927200,7356300
2025-06-19,9.5994927200,9.5994927200,9.3206692800,9.3605012000,8593680
2025-06-20,9.4102911000,9.4202490800,9.2808373600,9.3107113000,4516060
2025-06-23,9.2609214000,9.4302070600,9.1812575600,9.4003331200,5500100
2025-06-24,9.3704591800,9.6990725200,9.3605012000,9.6293666600,9239140
2025-06-25,9.5098709000,9.7389044400,9.5098709000,9.6094507000,7731480
2025-06-26,9.6094507000,9.8185682800,9.4003331200,9.4102911000,10554528
2025-06-27,9.4401650400,9.8285262600,9.4202490800,9.7289464600,12464563
2025-06-30,9.8086103000,9.8086103000,9.5895347400,9.7588204000,8618000
2025-07-01,9.7289464600,9.9281060600,9.6691985800,9.8783161600,10898320
2025-07-02,9.8882741400,10.1571396000,9.8584002000,9.9978119200,10559313
2025-07-03,9.9579800000,10.0774757600,9.8683581800,10.0774757600,7760380
2025-07-04,10.1073497000,10.1073497000,9.9480220200,9.9778959600,5187980
2025-07-07,9.9480220200,10.0675177800,9.8086103000,9.8683581800,7891480
