date,open,high,low,close,volume
2025-10-28,39.7800000000,39.7800000000,24.8900000000,25.7500000000,120865030
2025-10-29,25.1000000000,27.8800000000,24.8900000000,26.7500000000,84232678
2025-10-30,27.5000000000,32.2800000000,26.8000000000,30.0000000000,81247540
2025-10-31,28.5600000000,29.5000000000,27.8000000000,28.7300000000,50496238
2025-11-03,28.4000000000,28.4000000000,26.5700000000,27.5900000000,33743262
2025-11-04,27.4100000000,28.2600000000,26.4300000000,26.4900000000,29738356
2025-11-05,25.8000000000,27.3600000000,25.6800000000,26.5900000000,25453338
2025-11-06,26.5700000000,28.6100000000,26.5700000000,26.8500000000,36608077
2025-11-07,26.3500000000,26.7800000000,25.8900000000,26.1500000000,24813134
2025-11-10,26.3000000000,27.9600000000,26.3000000000,27.7700000000,32341885
2025-11-11,28.5000000000,29.6100000000,27.3100000000,27.3600000000,41961139
2025-11-12,26.5000000000,27.2600000000,26.2600000000,26.8900000000,24625240
2025-11-13,26.6600000000,27.6700000000,26.6300000000,27.0000000000,22151800
2025-11-14,26.5600000000,26.9200000000,26.0500000000,26.0500000000,20622440
2025-11-17,26.4000000000,26.9100000000,25.8000000000,25.9100000000,17823459
2025-11-18,25.7700000000,25.8000000000,24.9300000000,25.0300000000,19871325
2025-11-19,24.8900000000,25.5400000000,24.8900000000,25.2700000000,12418221
2025-11-20,25.6900000000,25.8000000000,24.2000000000,24.2000000000,16293295
2025-11-21,23.6000000000,23.7700000000,22.8000000000,22.8000000000,15493424
2025-11-24,22.8300000000,23.0500000000,22.5500000000,22.9000000000,8375139
2025-11-25,23.2000000000,23.5700000000,23.0800000000,23.2300000000,9492392
2025-11-26,23.2500000000,23.7300000000,22.7700000000,23.4600000000,10142276
2025-11-27,23.3600000000,24.9900000000,23.3000000000,24.6000000000,19501180
2025-11-28,24.5200000000,24.5200000000,23.8800000000,24.2000000000,10032350
2025-12-01,24.3300000000,24.4500000000,24.0000000000,24.2500000000,7609062
2025-12-02,24.1200000000,24.1500000000,23.7300000000,23.7800000000,7827006
2025-12-03,24.6600000000,24.8600000000,23.5000000000,23.5000000000,12197972
2025-12-04,23.2800000000,23.9800000000,23.2000000000,23.8700000000,8710532
2025-12-05,23.7200000000,23.8000000000,23.2400000000,23.5200000000,8266733
2025-12-08,23.4900000000,23.9700000000,23.4900000000,23.7800000000,8903766
2025-12-09,23.7600000000,24.1600000000,23.4300000000,23.7800000000,7808459
2025-12-10,23.6000000000,24.8000000000,23.2600000000,24.5300000000,16523391
2025-12-11,24.3000000000,25.1300000000,24.0000000000,24.7000000000,18256913
2025-12-12,24.7100000000,24.7200000000,24.1500000000,24.4700000000,11115703
2025-12-15,24.2000000000,24.2500000000,23.6300000000,23.7100000000,8318664
2025-12-16,23.7000000000,23.7000000000,22.8900000000,22.8900000000,8783887
2025-12-17,23.0100000000,23.2100000000,22.7300000000,23.1600000000,6106301
2025-12-18,22.8300000000,23.2500000000,22.7500000000,22.7700000000,6438494
2025-12-19,22.9900000000,23.2600000000,22.8800000000,22.9700000000,5430660
2025-12-22,22.9600000000,23.4500000000,22.9600000000,23.2800000000,6288681
2025-12-23,23.2000000000,23.5400000000,23.0500000000,23.1500000000,6045710
2025-12-24,23.3000000000,23.9200000000,23.1500000000,23.5600000000,8112634
2025-12-25,23.6800000000,23.7500000000,23.3100000000,23.5700000000,6718565
2025-12-26,23.5700000000,24.1600000000,23.4300000000,23.6500000000,9045448
2025-12-29,23.5700000000,23.6400000000,23.1900000000,23.2300000000,7567178
2025-12-30,23.2600000000,23.5500000000,23.0000000000,23.0600000000,6705463
2025-12-31,23.1800000000,23.8300000000,22.7800000000,23.8000000000,10846033
2026-01-05,23.7800000000,24.5200000000,23.7000000000,24.3500000000,15700232
2026-01-06,24.2200000000,25.4800000000,24.1800000000,25.0500000000,18805459
2026-01-07,25.6500000000,26.4400000000,25.0400000000,25.9400000000,29432590
2026-01-08,25.6400000000,27.2800000000,25.6000000000,26.0800000000,26165838
2026-01-09,25.8000000000,26.8000000000,25.5300000000,26.2000000000,17831161
2026-01-12,26.1800000000,26.5000000000,25.8400000000,26.0200000000,17288015
2026-01-13,25.8400000000,26.5000000000,25.3500000000,25.5100000000,15532614
2026-01-14,25.6000000000,26.2900000000,25.3500000000,25.6000000000,17401242
2026-01-15,25.3500000000,25.8000000000,24.9000000000,25.6700000000,11309297
2026-01-16,25.8800000000,27.0000000000,25.7400000000,26.8700000000,24740151
2026-01-19,27.2500000000,27.6400000000,26.7000000000,26.7400000000,17857542
2026-01-20,26.3000000000,27.6000000000,26.3000000000,26.8700000000,19097749
2026-01-21,26.5000000000,28.1500000000,26.3700000000,27.1500000000,23646694
2026-01-22,27.7200000000,27.7200000000,26.2800000000,26.3500000000,19996021
2026-01-23,26.4200000000,26.8800000000,26.0900000000,26.6600000000,14142404
2026-01-26,26.5100000000,26.7500000000,25.5600000000,25.6700000000,13387664
2026-01-27,25.5800000000,28.2000000000,24.6300000000,27.8300000000,29029371
