code,date,close,stage,success,max_return,max_date
sh.688222,2025-04-15,14.4468575,🚀 启动期,True,10.344827586206891,2025-05-07
sz.300740,2025-08-25,21.57,🚀 启动期,True,15.345387111729247,2025-08-26
sz.002851,2025-10-20,72.8,🚀 启动期,True,26.098901098901102,2025-11-10
sz.002851,2025-11-10,85.19,🚀 启动期,False,2.148139452987438,2025-11-11
sz.301310,2025-04-25,31.27858164,🚀 启动期,True,38.49543594586089,2025-05-16
sh.603013,2025-09-01,25.52617968,🚀 启动期,True,18.412822517591877,2025-09-18
sh.603013,2025-09-10,25.40643216,🚀 启动期,True,18.970934799685775,2025-09-18
sz.301489,2025-07-25,72.32,🚀 启动期,True,176.5486725663717,2025-08-22
sz.300620,2025-10-20,109.0,🚀 启动期,True,13.990825688073393,2025-10-29
sh.688168,2025-11-05,78.38,🚀 启动期,True,37.15233477928044,2025-11-13
sh.603173,2025-07-01,36.99,🚀 启动期,True,17.301973506353065,2025-07-17
sh.603173,2025-07-10,36.67,🚀 启动期,True,25.71584401418053,2025-08-01
sh.603173,2025-09-10,51.33,🚀 启动期,True,7.6953048899279235,2025-10-10
sz.001223,2025-04-15,34.1048635,🚀 启动期,True,10.607642514094803,2025-05-15
sz.002716,2025-10-15,7.59,🚀 启动期,True,8.959156785243739,2025-10-17
sh.688183,2025-08-01,52.4484265,🚀 启动期,True,53.58160744822346,2025-08-28
sz.300436,2025-10-20,124.1,🚀 启动期,False,0.7252215954875147,2025-10-31
sz.300378,2025-10-10,56.27,🚀 启动期,False,2.150346543451206,2025-10-13
sh.600838,2025-04-15,8.49045264,🚀 启动期,True,13.497652582159603,2025-04-22
sh.600810,2025-07-01,9.25821778,🚀 启动期,False,3.9742212674543387,2025-07-07
sh.688325,2025-04-15,43.504036,🚀 启动期,True,7.002927268633197,2025-04-17
sz.300684,2025-09-10,34.85,🚀 启动期,True,39.11047345767574,2025-09-18
sh.688655,2025-08-20,27.14,🚀 启动期,False,1.031687546057484,2025-08-21
sz.301217,2025-08-20,32.65964036,🚀 启动期,True,15.055079559363534,2025-09-12
sz.301217,2025-08-25,35.5778212,🚀 启动期,True,5.617977528089882,2025-09-12
sz.002163,2025-04-15,8.21,🚀 启动期,True,15.103532277710089,2025-05-06
sh.603048,2025-11-10,21.0,🚀 启动期,True,6.904761904761901,2025-12-08
sz.300041,2025-10-10,12.06,🚀 启动期,True,8.291873963515755,2025-11-07
sz.300733,2025-07-01,17.65874726,🚀 启动期,True,5.783268342671786,2025-07-08
sz.300733,2025-07-10,17.86,🚀 启动期,True,45.46472564389698,2025-08-07
sh.688721,2025-04-15,46.30105395,🚀 启动期,False,2.2265039606080195,2025-04-17
sz.301377,2025-12-10,117.8,🚀 启动期,True,33.19185059422751,2026-01-09
sz.003043,2025-06-25,42.87,🚀 启动期,True,5.50501516211803,2025-07-04
sh.688522,2025-04-15,49.83506386,🚀 启动期,True,7.9673866399656745,2025-05-12
sz.301160,2025-04-25,73.01754732,🚀 启动期,False,3.056685908961846,2025-05-06
sz.300518,2025-12-15,17.7,🚀 启动期,True,18.418079096045208,2026-01-09
sz.001696,2025-04-25,20.65486485,🚀 启动期,True,22.206235011990408,2025-05-08
sh.688052,2025-04-10,156.21,🚀 启动期,True,36.99507073810895,2025-04-17
sz.002837,2025-09-15,74.47,🚀 启动期,True,20.84060695582113,2025-09-23
sh.601138,2025-08-20,47.64989661,🚀 启动期,True,31.70528073471092,2025-09-12
sz.001319,2025-04-25,24.26315584,🚀 启动期,True,24.02597402597403,2025-05-19
sz.301389,2025-08-25,53.1648264,🚀 启动期,True,52.77153558052433,2025-08-29
sz.301389,2025-09-15,65.709336,🚀 启动期,True,21.293006461060582,2025-09-19
sz.002943,2025-05-20,28.11,🚀 启动期,False,0.035574528637501115,2025-05-21
sh.603883,2025-06-10,21.37817764,🚀 启动期,True,6.146025878003698,2025-06-16
sh.688668,2025-08-15,109.8273,🚀 启动期,True,32.19846067416754,2025-08-29
sh.688668,2025-09-01,129.85,🚀 启动期,False,1.1628802464382129,2025-09-02
sz.300322,2025-04-15,11.58,🚀 启动期,True,42.573402417962015,2025-05-09
sz.300450,2025-08-25,29.23,🚀 启动期,True,106.97913102976393,2025-09-11
sh.688326,2025-10-10,132.49,🚀 启动期,False,-1.4642614536946166,2025-10-15
sz.300308,2025-08-01,210.41389362,🚀 启动期,True,74.5715235246641,2025-08-29
sz.300308,2025-08-15,237.8057607,🚀 启动期,True,88.19575719386683,2025-09-04
sz.300308,2025-08-20,267.51524746,🚀 启动期,True,67.29526868068261,2025-09-04
sz.300308,2025-11-25,479.66,🚀 启动期,True,31.132468832089394,2025-12-23
sh.605016,2025-07-15,21.97222752,🚀 启动期,True,5.797101449275361,2025-07-22
sz.300687,2025-10-10,28.21,🚀 启动期,False,2.764976958525337,2025-10-13
sh.603881,2025-11-20,34.73,🚀 启动期,True,11.143103944716398,2025-11-26
sz.300678,2025-04-15,29.28632763,🚀 启动期,True,10.262529832935563,2025-05-07
sz.301200,2025-12-10,114.01,🚀 启动期,True,21.93667222173494,2026-01-07
sz.301200,2025-12-25,121.36,🚀 启动期,True,51.52439024390243,2026-01-22
sz.300042,2025-04-15,24.61,🚀 启动期,True,8.898821617228775,2025-05-07
sz.300724,2025-10-10,102.37,🚀 启动期,False,1.2015238839503661,2025-10-14
sz.300283,2025-09-10,7.76,🚀 启动期,False,2.1907216494845354,2025-09-11
sh.688520,2025-08-15,73.2,🚀 启动期,True,7.704918032786885,2025-08-19
sz.301413,2025-04-25,90.5512167,🚀 启动期,True,8.283828382838285,2025-05-07
sh.603062,2025-08-20,54.97507368,🚀 启动期,False,4.020822114521634,2025-08-21
sh.603062,2025-10-10,54.61,🚀 启动期,False,4.50466947445523,2025-10-15
sz.300731,2025-12-10,49.06,🚀 启动期,True,27.59885854056257,2025-12-26
sz.300679,2025-09-25,59.2,🚀 启动期,False,3.851351351351341,2025-10-10
sh.688125,2025-09-05,45.25,🚀 启动期,True,22.828729281767952,2025-10-13
sz.000831,2025-09-15,56.54,🚀 启动期,True,16.731517509727627,2025-10-14
sz.000831,2025-10-15,59.45,🚀 启动期,False,-0.1850294365012606,2025-10-16
sz.002940,2025-08-01,62.756408,🚀 启动期,False,2.9402415766052052,2025-08-04
sz.300889,2025-05-20,12.2927409,🚀 启动期,False,3.963795413600552,2025-06-16
sz.300876,2025-07-25,28.0,🚀 启动期,True,12.67857142857143,2025-08-20
sz.002773,2025-06-10,32.3,🚀 启动期,False,-0.030959752321975266,2025-06-11
sh.688680,2025-07-01,43.38,🚀 启动期,True,15.998155832180721,2025-07-10
sz.002997,2025-04-25,37.87313488,🚀 启动期,True,13.034410844629823,2025-05-08
sh.688333,2025-04-25,64.2815684,🚀 启动期,True,13.959627329192543,2025-05-12
sz.301003,2025-12-10,39.49,🚀 启动期,True,17.346163585717907,2026-01-09
sz.002549,2025-10-15,27.06,🚀 启动期,False,3.288987435328901,2025-10-16
sz.002549,2025-11-20,22.58,🚀 启动期,True,12.488928255093004,2025-11-25
sz.002549,2025-11-25,24.22,🚀 启动期,False,-1.032204789430223,2025-11-26
sh.600619,2025-09-25,26.27,🚀 启动期,False,1.4465169394746822,2025-09-26
sz.301007,2025-04-25,19.1956835,🚀 启动期,True,54.40414507772019,2025-05-26
sz.301013,2025-05-20,20.2416984,🚀 启动期,False,-0.2463054187192092,2025-05-28
sz.300443,2025-12-05,28.97,🚀 启动期,False,2.6234035208836786,2026-01-06
sz.300866,2025-08-20,144.98317218,🚀 启动期,False,2.236860161932218,2025-08-22
sz.000612,2025-10-15,9.45,🚀 启动期,True,23.280423280423292,2025-11-12
sz.301205,2025-08-20,109.87,🚀 启动期,True,16.474014744698273,2025-09-02
sh.688135,2025-04-15,16.97,🚀 启动期,True,20.80141426045964,2025-05-16
sz.300127,2025-08-20,31.68,🚀 启动期,True,14.583333333333325,2025-08-28
sh.688109,2025-09-15,44.3091765,🚀 启动期,True,227.2459825562319,2025-10-21
sh.688109,2025-11-20,141.8,🚀 启动期,True,33.28631875881522,2025-12-11
sz.300655,2025-10-15,15.8184441,🚀 启动期,True,23.653122117111366,2025-10-28
sz.300047,2025-04-15,12.15010176,🚀 启动期,True,52.179795406092126,2025-05-07
sz.000558,2025-06-10,4.44,🚀 启动期,True,12.387387387387383,2025-06-13
sz.000558,2025-09-15,7.07,🚀 启动期,True,5.799151343705801,2025-09-17
sh.688257,2025-12-05,28.33,🚀 启动期,True,33.00388280974233,2026-01-06
sh.688531,2025-10-15,69.4,🚀 启动期,True,8.789625360230538,2025-10-29
sh.688525,2025-12-10,113.24,🚀 启动期,True,21.865065347933598,2026-01-07
sz.300537,2025-08-20,27.5,🚀 启动期,True,13.636363636363635,2025-08-22
sz.300537,2025-10-15,27.16,🚀 启动期,True,5.596465390279821,2025-10-20
sh.688519,2025-10-15,83.0,🚀 启动期,False,-0.6024096385542169,2025-10-16
sz.300245,2025-04-15,16.31,🚀 启动期,True,21.213979153893323,2025-05-14
sz.301628,2025-11-05,91.67,🚀 启动期,True,5.279808006981568,2025-11-06
sz.300250,2025-11-20,32.1,🚀 启动期,True,7.476635514018687,2025-12-05
sz.300250,2025-11-25,30.05,🚀 启动期,True,14.808652246256237,2025-12-05
sh.600778,2025-04-15,6.73,🚀 启动期,True,13.670133729569093,2025-04-22
sz.301358,2025-12-25,66.6,🚀 启动期,True,11.066066066066075,2025-12-26
sz.300046,2025-04-15,30.79118889,🚀 启动期,True,5.5393586005830855,2025-05-07
sh.603067,2025-12-25,31.14,🚀 启动期,True,32.59473346178548,2026-01-16
sh.603926,2025-07-25,12.17,🚀 启动期,True,21.199671322925226,2025-08-21
sz.300913,2025-04-15,36.19149495,🚀 启动期,True,23.592924419940285,2025-05-14
sz.002602,2025-06-05,9.55,🚀 启动期,True,21.151832460732976,2025-07-03
sz.002602,2025-06-20,10.61,🚀 启动期,True,29.40622054665411,2025-07-10
sh.688652,2025-12-01,91.31,🚀 启动期,True,22.549556456028917,2025-12-22
sz.300873,2025-04-15,20.09672541,🚀 启动期,True,9.104258443465481,2025-05-14
sz.300456,2025-04-15,15.68,🚀 启动期,True,8.92857142857142,2025-05-13
sh.688478,2025-04-15,27.87681824,🚀 启动期,True,12.58890469416786,2025-05-07
sh.688336,2025-04-25,30.02185536,🚀 启动期,True,106.11702127659575,2025-05-28
sh.688322,2025-04-25,61.86,🚀 启动期,False,0.7112835434852858,2025-05-07
sh.688322,2025-09-10,84.67,🚀 启动期,True,16.334002598322897,2025-09-17
sh.603477,2025-06-05,21.51015888,🚀 启动期,True,8.809963099630997,2025-06-11
sh.600801,2025-11-10,24.19471782,🚀 启动期,False,-0.3663003663003667,2025-11-11
sh.600183,2025-09-15,53.3780352,🚀 启动期,True,17.25796906065213,2025-10-16
sz.300865,2025-04-15,21.31,🚀 启动期,True,11.403097137494134,2025-05-13
sz.300695,2025-08-20,109.47,🚀 启动期,True,7.518041472549561,2025-08-25
sz.300695,2025-10-15,115.49,🚀 启动期,False,2.294570958524553,2025-10-17
sz.300681,2025-10-15,31.22,🚀 启动期,False,4.516335682254977,2025-11-11
sz.002947,2025-11-05,51.05,🚀 启动期,False,-0.058765915768842374,2025-11-06
sh.603893,2025-09-25,227.35,🚀 启动期,False,-0.5893996041345957,2025-10-09
sz.300905,2025-10-10,39.60767215,🚀 启动期,False,-2.2333751568381444,2025-10-14
sz.002600,2025-04-25,7.6711173,🚀 启动期,True,14.044411757332936,2025-05-13
sz.300911,2025-07-01,40.98,🚀 启动期,True,36.090775988286985,2025-07-25
sz.300078,2025-04-15,3.2,🚀 启动期,True,19.99999999999999,2025-05-13
sz.002402,2025-10-20,51.26,🚀 启动期,True,16.016387046429966,2025-10-31
sz.300252,2025-04-15,9.57,🚀 启动期,True,14.524555903866254,2025-05-12
sz.301165,2025-08-15,68.21,🚀 启动期,True,56.575282216683775,2025-09-01
sz.301165,2025-08-20,83.56,🚀 启动期,True,27.812350406893245,2025-09-01
sz.300290,2025-04-15,16.5,🚀 启动期,True,7.878787878787883,2025-05-12
sh.688679,2025-12-15,28.59,🚀 启动期,True,43.40678558936691,2026-01-14
sz.300131,2025-09-15,10.89,🚀 启动期,True,14.141414141414133,2025-09-19
sz.300131,2025-09-25,12.04,🚀 启动期,False,0.830564784053168,2025-09-26
sh.603662,2025-04-25,63.85712685,🚀 启动期,True,11.492281303602061,2025-05-13
sz.300680,2025-04-25,40.42342944,🚀 启动期,True,19.95570866141733,2025-05-13
sz.001268,2025-08-20,35.88,🚀 启动期,True,8.361204013377927,2025-09-15
sz.001268,2025-09-05,35.5,🚀 启动期,True,9.521126760563387,2025-09-15
sz.001268,2025-09-15,38.34,🚀 启动期,False,-0.9911319770474766,2025-09-16
sz.300333,2025-04-15,11.22,🚀 启动期,True,10.87344028520498,2025-05-14
sz.300469,2025-04-15,31.92,🚀 启动期,True,7.268170426065164,2025-04-30
sz.300469,2025-09-05,68.51,🚀 启动期,True,35.016785870675804,2025-09-18
sz.300469,2025-09-10,68.87,🚀 启动期,True,34.311020763757796,2025-09-18
sh.600814,2025-04-15,8.1083032,🚀 启动期,True,10.00000000000001,2025-04-17
sz.002208,2025-12-05,11.64,🚀 启动期,True,16.83848797250858,2026-01-05
sh.605008,2025-04-25,16.65,🚀 启动期,True,7.44744744744746,2025-05-06
sz.300855,2025-09-25,28.91,🚀 启动期,False,4.808024904877207,2025-10-09
sz.300841,2025-06-10,60.66,🚀 启动期,True,10.369271348499847,2025-06-26
sz.300672,2025-04-15,65.08262574,🚀 启动期,True,10.621365166819727,2025-05-07
sh.603109,2025-05-20,28.74677228,🚀 启动期,False,4.711141678129309,2025-05-21
sz.301550,2025-04-15,43.29766296,🚀 启动期,True,58.57392825896765,2025-05-16
sh.603082,2025-04-25,37.78068432,🚀 启动期,True,7.77661795407098,2025-05-20
sh.600206,2025-10-15,23.34,🚀 启动期,False,1.371036846615254,2025-10-17
sz.002181,2025-09-10,9.58,🚀 启动期,True,10.02087682672233,2025-09-11
sz.301356,2025-12-25,21.6,🚀 启动期,True,24.768518518518505,2026-01-23
sh.688072,2025-12-05,304.02,🚀 启动期,True,24.659561870929554,2026-01-06
sh.688072,2025-12-10,314.51,🚀 启动期,True,25.274236113319137,2026-01-07
sh.688072,2025-12-25,351.1,🚀 启动期,True,12.218741099401873,2026-01-07
sz.301197,2025-04-15,14.02748267,🚀 启动期,True,15.968772178850251,2025-05-09
sh.688258,2025-04-15,37.48031694,🚀 启动期,True,37.612971823498135,2025-05-09
sz.301168,2025-07-15,38.64,🚀 启动期,True,10.455486542443062,2025-07-29
sz.300276,2025-04-15,12.0,🚀 启动期,True,11.500000000000005,2025-05-13
sh.688502,2025-09-01,452.86180383,🚀 启动期,True,8.220652714613816,2025-09-24
sz.301626,2025-08-01,145.0,🚀 启动期,True,24.572413793103447,2025-08-20
sh.688270,2025-04-15,43.28,🚀 启动期,True,18.853974121996295,2025-05-12
